"Plot Title: 86.3.s2"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10766687, SEN S/N: 10766687, LBL: pressure)","Temp, °C (LGR S/N: 10766687, SEN S/N: 10766687, LBL: temperature)","Coupler Detached (LGR S/N: 10766687, SEN S/N: 10766687)","Coupler Attached (LGR S/N: 10766687, SEN S/N: 10766687)","Host Connected (LGR S/N: 10766687, SEN S/N: 10766687)","End Of File (LGR S/N: 10766687, SEN S/N: 10766687)"
12543,04/24/20 11:53:43 AM,94.546,3.261,,,,
12544,04/24/20 12:03:43 PM,94.514,3.261,,,,
12545,04/24/20 12:13:43 PM,94.503,3.261,,,,
12546,04/24/20 12:23:43 PM,94.514,3.261,,,,
12547,04/24/20 12:33:43 PM,94.492,3.261,,,,
12548,04/24/20 12:43:43 PM,94.481,3.261,,,,
12549,04/24/20 12:53:43 PM,94.481,3.261,,,,
12550,04/24/20 01:03:43 PM,94.492,3.261,,,,
12551,04/24/20 01:13:43 PM,94.481,3.261,,,,
12552,04/24/20 01:23:43 PM,94.471,3.261,,,,
12553,04/24/20 01:33:43 PM,94.471,3.261,,,,
12554,04/24/20 01:43:43 PM,94.449,3.261,,,,
12555,04/24/20 01:53:43 PM,94.460,3.261,,,,
12556,04/24/20 02:03:43 PM,94.460,3.261,,,,
12557,04/24/20 02:13:43 PM,94.438,3.261,,,,
12558,04/24/20 02:23:43 PM,94.427,3.261,,,,
12559,04/24/20 02:33:43 PM,94.417,3.261,,,,
12560,04/24/20 02:43:43 PM,94.406,3.261,,,,
12561,04/24/20 02:53:43 PM,94.406,3.261,,,,
12562,04/24/20 03:03:43 PM,94.417,3.261,,,,
12563,04/24/20 03:13:43 PM,94.417,3.261,,,,
12564,04/24/20 03:23:43 PM,94.395,3.261,,,,
12565,04/24/20 03:33:43 PM,94.406,3.261,,,,
12566,04/24/20 03:43:43 PM,94.406,3.261,,,,
12567,04/24/20 03:53:43 PM,94.384,3.261,,,,
12568,04/24/20 04:03:43 PM,94.384,3.261,,,,
12569,04/24/20 04:13:43 PM,94.395,3.261,,,,
12570,04/24/20 04:23:43 PM,94.384,3.261,,,,
12571,04/24/20 04:33:43 PM,94.384,3.261,,,,
12572,04/24/20 04:43:43 PM,94.384,3.261,,,,
12573,04/24/20 04:53:43 PM,94.384,3.261,,,,
12574,04/24/20 05:03:43 PM,94.384,3.261,,,,
12575,04/24/20 05:13:43 PM,94.395,3.261,,,,
12576,04/24/20 05:23:43 PM,94.384,3.261,,,,
12577,04/24/20 05:33:43 PM,94.373,3.261,,,,
12578,04/24/20 05:43:43 PM,94.384,3.261,,,,
12579,04/24/20 05:53:43 PM,94.395,3.261,,,,
12580,04/24/20 06:03:43 PM,94.395,3.261,,,,
12581,04/24/20 06:13:43 PM,94.395,3.261,,,,
12582,04/24/20 06:23:43 PM,94.406,3.261,,,,
12583,04/24/20 06:33:43 PM,94.417,3.261,,,,
12584,04/24/20 06:43:43 PM,94.417,3.261,,,,
12585,04/24/20 06:53:43 PM,94.417,3.261,,,,
12586,04/24/20 07:03:43 PM,94.427,3.261,,,,
12587,04/24/20 07:13:43 PM,94.449,3.261,,,,
12588,04/24/20 07:23:43 PM,94.471,3.261,,,,
12589,04/24/20 07:33:43 PM,94.471,3.261,,,,
12590,04/24/20 07:43:43 PM,94.481,3.261,,,,
12591,04/24/20 07:53:43 PM,94.492,3.261,,,,
12592,04/24/20 08:03:43 PM,94.524,3.261,,,,
12593,04/24/20 08:13:43 PM,94.524,3.261,,,,
12594,04/24/20 08:23:43 PM,94.535,3.261,,,,
12595,04/24/20 08:33:43 PM,94.535,3.261,,,,
12596,04/24/20 08:43:43 PM,94.546,3.261,,,,
12597,04/24/20 08:53:43 PM,94.557,3.261,,,,
12598,04/24/20 09:03:43 PM,94.557,3.261,,,,
12599,04/24/20 09:13:43 PM,94.535,3.261,,,,
12600,04/24/20 09:23:43 PM,94.514,3.261,,,,
12601,04/24/20 09:33:43 PM,94.546,3.261,,,,
12602,04/24/20 09:43:43 PM,94.524,3.261,,,,
12603,04/24/20 09:53:43 PM,94.568,3.261,,,,
12604,04/24/20 10:03:43 PM,94.557,3.261,,,,
12605,04/24/20 10:13:43 PM,94.557,3.261,,,,
12606,04/24/20 10:23:43 PM,94.568,3.261,,,,
12607,04/24/20 10:33:43 PM,94.589,3.261,,,,
12608,04/24/20 10:43:43 PM,94.600,3.261,,,,
12609,04/24/20 10:53:43 PM,94.622,3.261,,,,
12610,04/24/20 11:03:43 PM,94.622,3.261,,,,
12611,04/24/20 11:13:43 PM,94.632,3.261,,,,
12612,04/24/20 11:23:43 PM,94.632,3.261,,,,
12613,04/24/20 11:33:43 PM,94.632,3.261,,,,
12614,04/24/20 11:43:43 PM,94.643,3.261,,,,
12615,04/24/20 11:53:43 PM,94.654,3.261,,,,
12616,04/25/20 12:03:43 AM,94.654,3.261,,,,
12617,04/25/20 12:13:43 AM,94.665,3.261,,,,
12618,04/25/20 12:23:43 AM,94.665,3.261,,,,
12619,04/25/20 12:33:43 AM,94.676,3.261,,,,
12620,04/25/20 12:43:43 AM,94.686,3.261,,,,
12621,04/25/20 12:53:43 AM,94.686,3.261,,,,
12622,04/25/20 01:03:43 AM,94.686,3.261,,,,
12623,04/25/20 01:13:43 AM,94.719,3.261,,,,
12624,04/25/20 01:23:43 AM,94.697,3.261,,,,
12625,04/25/20 01:33:43 AM,94.697,3.261,,,,
12626,04/25/20 01:43:43 AM,94.730,3.261,,,,
12627,04/25/20 01:53:43 AM,94.719,3.261,,,,
12628,04/25/20 02:03:43 AM,94.730,3.261,,,,
12629,04/25/20 02:13:43 AM,94.740,3.261,,,,
12630,04/25/20 02:23:43 AM,94.751,3.261,,,,
12631,04/25/20 02:33:43 AM,94.740,3.261,,,,
12632,04/25/20 02:43:43 AM,94.762,3.261,,,,
12633,04/25/20 02:53:43 AM,94.762,3.261,,,,
12634,04/25/20 03:03:43 AM,94.783,3.261,,,,
12635,04/25/20 03:13:43 AM,94.798,3.367,,,,
12636,04/25/20 03:23:43 AM,94.783,3.261,,,,
12637,04/25/20 03:33:43 AM,94.816,3.261,,,,
12638,04/25/20 03:43:43 AM,94.820,3.367,,,,
12639,04/25/20 03:53:43 AM,94.820,3.367,,,,
12640,04/25/20 04:03:43 AM,94.831,3.367,,,,
12641,04/25/20 04:13:43 AM,94.848,3.261,,,,
12642,04/25/20 04:23:43 AM,94.863,3.367,,,,
12643,04/25/20 04:33:43 AM,94.863,3.367,,,,
12644,04/25/20 04:43:43 AM,94.885,3.367,,,,
12645,04/25/20 04:53:43 AM,94.917,3.367,,,,
12646,04/25/20 05:03:43 AM,94.917,3.367,,,,
12647,04/25/20 05:13:43 AM,94.928,3.367,,,,
12648,04/25/20 05:23:43 AM,94.949,3.367,,,,
12649,04/25/20 05:33:43 AM,94.960,3.367,,,,
12650,04/25/20 05:43:43 AM,94.982,3.367,,,,
12651,04/25/20 05:53:43 AM,94.993,3.367,,,,
12652,04/25/20 06:03:43 AM,95.014,3.367,,,,
12653,04/25/20 06:13:43 AM,95.014,3.367,,,,
12654,04/25/20 06:23:43 AM,95.025,3.367,,,,
12655,04/25/20 06:33:43 AM,95.047,3.367,,,,
12656,04/25/20 06:43:43 AM,95.057,3.367,,,,
12657,04/25/20 06:53:43 AM,95.057,3.367,,,,
12658,04/25/20 07:03:43 AM,95.068,3.367,,,,
12659,04/25/20 07:13:43 AM,95.068,3.367,,,,
12660,04/25/20 07:23:43 AM,95.068,3.367,,,,
12661,04/25/20 07:33:43 AM,95.079,3.367,,,,
12662,04/25/20 07:43:43 AM,95.100,3.367,,,,
12663,04/25/20 07:53:43 AM,95.111,3.367,,,,
12664,04/25/20 08:03:43 AM,95.100,3.367,,,,
12665,04/25/20 08:13:43 AM,95.100,3.367,,,,
12666,04/25/20 08:23:43 AM,95.144,3.367,,,,
12667,04/25/20 08:33:43 AM,95.133,3.367,,,,
12668,04/25/20 08:43:43 AM,95.133,3.367,,,,
12669,04/25/20 08:53:43 AM,95.122,3.367,,,,
12670,04/25/20 09:03:43 AM,95.133,3.367,,,,
12671,04/25/20 09:13:43 AM,95.133,3.367,,,,
12672,04/25/20 09:23:43 AM,95.122,3.367,,,,
12673,04/25/20 09:33:43 AM,95.122,3.367,,,,
12674,04/25/20 09:43:43 AM,95.133,3.367,,,,
12675,04/25/20 09:53:43 AM,95.122,3.367,,,,
12676,04/25/20 10:03:43 AM,95.133,3.367,,,,
12677,04/25/20 10:13:43 AM,95.133,3.367,,,,
12678,04/25/20 10:23:43 AM,95.144,3.367,,,,
12679,04/25/20 10:33:43 AM,95.133,3.367,,,,
12680,04/25/20 10:43:43 AM,95.133,3.367,,,,
12681,04/25/20 10:53:43 AM,95.133,3.367,,,,
12682,04/25/20 11:03:43 AM,95.122,3.367,,,,
12683,04/25/20 11:13:43 AM,95.133,3.367,,,,
12684,04/25/20 11:23:43 AM,95.133,3.367,,,,
12685,04/25/20 11:33:43 AM,95.122,3.367,,,,
12686,04/25/20 11:43:43 AM,95.100,3.367,,,,
12687,04/25/20 11:53:43 AM,95.111,3.367,,,,
12688,04/25/20 12:03:43 PM,95.133,3.367,,,,
12689,04/25/20 12:13:43 PM,95.144,3.367,,,,
12690,04/25/20 12:23:43 PM,95.144,3.367,,,,
12691,04/25/20 12:33:43 PM,95.111,3.367,,,,
12692,04/25/20 12:43:43 PM,95.133,3.367,,,,
12693,04/25/20 12:53:43 PM,95.100,3.367,,,,
12694,04/25/20 01:03:43 PM,95.122,3.367,,,,
12695,04/25/20 01:13:43 PM,95.122,3.367,,,,
12696,04/25/20 01:23:43 PM,95.111,3.367,,,,
12697,04/25/20 01:33:43 PM,95.100,3.367,,,,
12698,04/25/20 01:43:43 PM,95.133,3.367,,,,
12699,04/25/20 01:53:43 PM,95.133,3.367,,,,
12700,04/25/20 02:03:43 PM,95.111,3.367,,,,
12701,04/25/20 02:13:43 PM,95.122,3.367,,,,
12702,04/25/20 02:23:43 PM,95.100,3.367,,,,
12703,04/25/20 02:33:43 PM,95.079,3.367,,,,
12704,04/25/20 02:43:43 PM,95.090,3.367,,,,
12705,04/25/20 02:53:43 PM,95.079,3.367,,,,
12706,04/25/20 03:03:43 PM,95.079,3.367,,,,
12707,04/25/20 03:13:43 PM,95.068,3.367,,,,
12708,04/25/20 03:23:43 PM,95.079,3.367,,,,
12709,04/25/20 03:33:43 PM,95.047,3.367,,,,
12710,04/25/20 03:43:43 PM,95.057,3.367,,,,
12711,04/25/20 03:53:43 PM,95.057,3.367,,,,
12712,04/25/20 04:03:43 PM,95.068,3.367,,,,
12713,04/25/20 04:13:43 PM,95.100,3.367,,,,
12714,04/25/20 04:23:43 PM,95.079,3.367,,,,
12715,04/25/20 04:33:43 PM,95.090,3.367,,,,
12716,04/25/20 04:43:43 PM,95.079,3.367,,,,
12717,04/25/20 04:53:43 PM,95.068,3.367,,,,
12718,04/25/20 05:03:43 PM,95.079,3.367,,,,
12719,04/25/20 05:13:43 PM,95.090,3.367,,,,
12720,04/25/20 05:23:43 PM,95.100,3.367,,,,
12721,04/25/20 05:33:43 PM,95.111,3.367,,,,
12722,04/25/20 05:43:43 PM,95.111,3.367,,,,
12723,04/25/20 05:53:43 PM,95.122,3.367,,,,
12724,04/25/20 06:03:43 PM,95.122,3.367,,,,
12725,04/25/20 06:13:43 PM,95.133,3.367,,,,
12726,04/25/20 06:23:43 PM,95.154,3.367,,,,
12727,04/25/20 06:33:43 PM,95.144,3.367,,,,
12728,04/25/20 06:43:43 PM,95.144,3.367,,,,
12729,04/25/20 06:53:43 PM,95.165,3.367,,,,
12730,04/25/20 07:03:43 PM,95.176,3.367,,,,
12731,04/25/20 07:13:43 PM,95.176,3.367,,,,
12732,04/25/20 07:23:43 PM,95.187,3.367,,,,
12733,04/25/20 07:33:43 PM,95.198,3.367,,,,
12734,04/25/20 07:43:43 PM,95.208,3.367,,,,
12735,04/25/20 07:53:43 PM,95.208,3.367,,,,
12736,04/25/20 08:03:43 PM,95.230,3.367,,,,
12737,04/25/20 08:13:43 PM,95.252,3.367,,,,
12738,04/25/20 08:23:43 PM,95.273,3.367,,,,
12739,04/25/20 08:33:43 PM,95.262,3.367,,,,
12740,04/25/20 08:43:43 PM,95.262,3.367,,,,
12741,04/25/20 08:53:43 PM,95.284,3.367,,,,
12742,04/25/20 09:03:43 PM,95.284,3.367,,,,
12743,04/25/20 09:13:43 PM,95.295,3.367,,,,
12744,04/25/20 09:23:43 PM,95.284,3.367,,,,
12745,04/25/20 09:33:43 PM,95.284,3.367,,,,
12746,04/25/20 09:43:43 PM,95.295,3.367,,,,
12747,04/25/20 09:53:43 PM,95.295,3.367,,,,
12748,04/25/20 10:03:43 PM,95.295,3.367,,,,
12749,04/25/20 10:13:43 PM,95.284,3.367,,,,
12750,04/25/20 10:23:43 PM,95.273,3.367,,,,
12751,04/25/20 10:33:43 PM,95.273,3.367,,,,
12752,04/25/20 10:43:43 PM,95.284,3.367,,,,
12753,04/25/20 10:53:43 PM,95.273,3.367,,,,
12754,04/25/20 11:03:43 PM,95.284,3.367,,,,
12755,04/25/20 11:13:43 PM,95.284,3.367,,,,
12756,04/25/20 11:23:43 PM,95.284,3.367,,,,
12757,04/25/20 11:33:43 PM,95.284,3.367,,,,
12758,04/25/20 11:43:43 PM,95.284,3.367,,,,
12759,04/25/20 11:53:43 PM,95.284,3.367,,,,
12760,04/26/20 12:03:43 AM,95.295,3.367,,,,
12761,04/26/20 12:13:43 AM,95.284,3.367,,,,
12762,04/26/20 12:23:43 AM,95.273,3.367,,,,
12763,04/26/20 12:33:43 AM,95.284,3.367,,,,
12764,04/26/20 12:43:43 AM,95.273,3.367,,,,
12765,04/26/20 12:53:43 AM,95.273,3.367,,,,
12766,04/26/20 01:03:43 AM,95.262,3.367,,,,
12767,04/26/20 01:13:43 AM,95.252,3.367,,,,
12768,04/26/20 01:23:43 AM,95.262,3.367,,,,
12769,04/26/20 01:33:43 AM,95.262,3.367,,,,
12770,04/26/20 01:43:43 AM,95.262,3.367,,,,
12771,04/26/20 01:53:43 AM,95.241,3.367,,,,
12772,04/26/20 02:03:43 AM,95.234,3.472,,,,
12773,04/26/20 02:13:43 AM,95.256,3.472,,,,
12774,04/26/20 02:23:43 AM,95.256,3.472,,,,
12775,04/26/20 02:33:43 AM,95.245,3.472,,,,
12776,04/26/20 02:43:43 AM,95.245,3.472,,,,
12777,04/26/20 02:53:43 AM,95.234,3.472,,,,
12778,04/26/20 03:03:43 AM,95.245,3.472,,,,
12779,04/26/20 03:13:43 AM,95.234,3.472,,,,
12780,04/26/20 03:23:43 AM,95.234,3.472,,,,
12781,04/26/20 03:33:43 AM,95.223,3.472,,,,
12782,04/26/20 03:43:43 AM,95.234,3.472,,,,
12783,04/26/20 03:53:43 AM,95.223,3.472,,,,
12784,04/26/20 04:03:43 AM,95.202,3.472,,,,
12785,04/26/20 04:13:43 AM,95.191,3.472,,,,
12786,04/26/20 04:23:43 AM,95.191,3.472,,,,
12787,04/26/20 04:33:43 AM,95.202,3.472,,,,
12788,04/26/20 04:43:43 AM,95.202,3.472,,,,
12789,04/26/20 04:53:43 AM,95.202,3.472,,,,
12790,04/26/20 05:03:43 AM,95.212,3.472,,,,
12791,04/26/20 05:13:43 AM,95.234,3.472,,,,
12792,04/26/20 05:23:43 AM,95.234,3.472,,,,
12793,04/26/20 05:33:43 AM,95.245,3.472,,,,
12794,04/26/20 05:43:43 AM,95.245,3.472,,,,
12795,04/26/20 05:53:43 AM,95.245,3.472,,,,
12796,04/26/20 06:03:43 AM,95.245,3.472,,,,
12797,04/26/20 06:13:43 AM,95.245,3.472,,,,
12798,04/26/20 06:23:43 AM,95.234,3.472,,,,
12799,04/26/20 06:33:43 AM,95.256,3.472,,,,
12800,04/26/20 06:43:43 AM,95.266,3.472,,,,
12801,04/26/20 06:53:43 AM,95.374,3.472,,,,
12802,04/26/20 07:03:43 AM,95.363,3.472,,,,
12803,04/26/20 07:13:43 AM,95.353,3.472,,,,
12804,04/26/20 07:23:43 AM,95.363,3.472,,,,
12805,04/26/20 07:33:43 AM,95.363,3.472,,,,
12806,04/26/20 07:43:43 AM,95.353,3.472,,,,
12807,04/26/20 07:53:43 AM,95.363,3.472,,,,
12808,04/26/20 08:03:43 AM,95.385,3.472,,,,
12809,04/26/20 08:13:43 AM,95.353,3.472,,,,
12810,04/26/20 08:23:43 AM,95.353,3.472,,,,
12811,04/26/20 08:33:43 AM,95.363,3.472,,,,
12812,04/26/20 08:43:43 AM,95.342,3.472,,,,
12813,04/26/20 08:53:43 AM,95.320,3.472,,,,
12814,04/26/20 09:03:43 AM,95.320,3.472,,,,
12815,04/26/20 09:13:43 AM,95.320,3.472,,,,
12816,04/26/20 09:23:43 AM,95.342,3.472,,,,
12817,04/26/20 09:33:43 AM,95.342,3.472,,,,
12818,04/26/20 09:43:43 AM,95.331,3.472,,,,
12819,04/26/20 09:53:43 AM,95.320,3.472,,,,
12820,04/26/20 10:03:43 AM,95.342,3.472,,,,
12821,04/26/20 10:13:43 AM,95.353,3.472,,,,
12822,04/26/20 10:23:43 AM,95.342,3.472,,,,
12823,04/26/20 10:33:43 AM,95.331,3.472,,,,
12824,04/26/20 10:43:43 AM,95.331,3.472,,,,
12825,04/26/20 10:53:43 AM,95.331,3.472,,,,
12826,04/26/20 11:03:43 AM,95.310,3.472,,,,
12827,04/26/20 11:13:43 AM,95.310,3.472,,,,
12828,04/26/20 11:23:43 AM,95.299,3.472,,,,
12829,04/26/20 11:33:43 AM,95.288,3.472,,,,
12830,04/26/20 11:43:43 AM,95.277,3.472,,,,
12831,04/26/20 11:53:43 AM,95.245,3.472,,,,
12832,04/26/20 12:03:43 PM,95.234,3.472,,,,
12833,04/26/20 12:13:43 PM,95.245,3.472,,,,
12834,04/26/20 12:23:43 PM,95.234,3.472,,,,
12835,04/26/20 12:33:43 PM,95.212,3.472,,,,
12836,04/26/20 12:43:43 PM,95.202,3.472,,,,
12837,04/26/20 12:53:43 PM,95.195,3.578,,,,
12838,04/26/20 01:03:43 PM,95.191,3.472,,,,
12839,04/26/20 01:13:43 PM,95.184,3.578,,,,
12840,04/26/20 01:23:43 PM,95.184,3.578,,,,
12841,04/26/20 01:33:43 PM,95.184,3.578,,,,
12842,04/26/20 01:43:43 PM,95.173,3.578,,,,
12843,04/26/20 01:53:43 PM,95.173,3.578,,,,
12844,04/26/20 02:03:43 PM,95.173,3.578,,,,
12845,04/26/20 02:13:43 PM,95.184,3.578,,,,
12846,04/26/20 02:23:43 PM,95.173,3.578,,,,
12847,04/26/20 02:33:43 PM,95.141,3.578,,,,
12848,04/26/20 02:43:43 PM,95.141,3.578,,,,
12849,04/26/20 02:53:43 PM,95.152,3.578,,,,
12850,04/26/20 03:03:43 PM,95.163,3.578,,,,
12851,04/26/20 03:13:43 PM,95.141,3.578,,,,
12852,04/26/20 03:23:43 PM,95.141,3.578,,,,
12853,04/26/20 03:33:43 PM,95.087,3.578,,,,
12854,04/26/20 03:43:43 PM,95.044,3.578,,,,
12855,04/26/20 03:53:43 PM,95.076,3.578,,,,
12856,04/26/20 04:03:43 PM,95.076,3.578,,,,
12857,04/26/20 04:13:43 PM,95.044,3.578,,,,
12858,04/26/20 04:23:43 PM,95.033,3.578,,,,
12859,04/26/20 04:33:43 PM,95.044,3.578,,,,
12860,04/26/20 04:43:43 PM,95.022,3.578,,,,
12861,04/26/20 04:53:43 PM,95.022,3.578,,,,
12862,04/26/20 05:03:43 PM,95.022,3.578,,,,
12863,04/26/20 05:13:43 PM,95.055,3.578,,,,
12864,04/26/20 05:23:43 PM,95.055,3.578,,,,
12865,04/26/20 05:33:43 PM,95.055,3.578,,,,
12866,04/26/20 05:43:43 PM,95.087,3.578,,,,
12867,04/26/20 05:53:43 PM,95.044,3.578,,,,
12868,04/26/20 06:03:43 PM,95.044,3.578,,,,
12869,04/26/20 06:13:43 PM,95.022,3.578,,,,
12870,04/26/20 06:23:43 PM,95.001,3.578,,,,
12871,04/26/20 06:33:43 PM,94.979,3.578,,,,
12872,04/26/20 06:43:43 PM,94.947,3.578,,,,
12873,04/26/20 06:53:43 PM,94.947,3.578,,,,
12874,04/26/20 07:03:43 PM,94.925,3.578,,,,
12875,04/26/20 07:13:43 PM,94.936,3.578,,,,
12876,04/26/20 07:23:43 PM,94.925,3.578,,,,
12877,04/26/20 07:33:43 PM,94.914,3.578,,,,
12878,04/26/20 07:43:43 PM,94.936,3.578,,,,
12879,04/26/20 07:53:43 PM,94.936,3.578,,,,
12880,04/26/20 08:03:43 PM,94.936,3.578,,,,
12881,04/26/20 08:13:43 PM,94.903,3.578,,,,
12882,04/26/20 08:23:43 PM,94.893,3.578,,,,
12883,04/26/20 08:33:43 PM,94.860,3.578,,,,
12884,04/26/20 08:43:43 PM,94.850,3.578,,,,
12885,04/26/20 08:53:43 PM,94.828,3.578,,,,
12886,04/26/20 09:03:43 PM,94.796,3.578,,,,
12887,04/26/20 09:13:43 PM,94.806,3.578,,,,
12888,04/26/20 09:23:43 PM,94.785,3.578,,,,
12889,04/26/20 09:33:43 PM,94.785,3.578,,,,
12890,04/26/20 09:43:43 PM,94.774,3.578,,,,
12891,04/26/20 09:53:43 PM,94.752,3.578,,,,
12892,04/26/20 10:03:43 PM,94.742,3.578,,,,
12893,04/26/20 10:13:43 PM,94.742,3.578,,,,
12894,04/26/20 10:23:43 PM,94.731,3.578,,,,
12895,04/26/20 10:33:43 PM,94.742,3.578,,,,
12896,04/26/20 10:43:43 PM,94.752,3.578,,,,
12897,04/26/20 10:53:43 PM,94.709,3.578,,,,
12898,04/26/20 11:03:43 PM,94.709,3.578,,,,
12899,04/26/20 11:13:43 PM,94.698,3.578,,,,
12900,04/26/20 11:23:43 PM,94.677,3.578,,,,
12901,04/26/20 11:33:43 PM,94.698,3.578,,,,
12902,04/26/20 11:43:43 PM,94.688,3.578,,,,
12903,04/26/20 11:53:43 PM,94.655,3.578,,,,
12904,04/27/20 12:03:43 AM,94.666,3.578,,,,
12905,04/27/20 12:13:43 AM,94.655,3.578,,,,
12906,04/27/20 12:23:43 AM,94.666,3.578,,,,
12907,04/27/20 12:33:43 AM,94.655,3.578,,,,
12908,04/27/20 12:43:43 AM,94.623,3.578,,,,
12909,04/27/20 12:53:43 AM,94.634,3.578,,,,
12910,04/27/20 01:03:43 AM,94.677,3.578,,,,
12911,04/27/20 01:13:43 AM,94.666,3.578,,,,
12912,04/27/20 01:23:43 AM,94.644,3.578,,,,
12913,04/27/20 01:33:43 AM,94.655,3.578,,,,
12914,04/27/20 01:43:43 AM,94.634,3.578,,,,
12915,04/27/20 01:53:43 AM,94.623,3.578,,,,
12916,04/27/20 02:03:43 AM,94.623,3.578,,,,
12917,04/27/20 02:13:43 AM,94.659,3.683,,,,
12918,04/27/20 02:23:43 AM,94.638,3.683,,,,
12919,04/27/20 02:33:43 AM,94.644,3.578,,,,
12920,04/27/20 02:43:43 AM,94.670,3.683,,,,
12921,04/27/20 02:53:43 AM,94.670,3.683,,,,
12922,04/27/20 03:03:43 AM,94.659,3.683,,,,
12923,04/27/20 03:13:43 AM,94.670,3.683,,,,
12924,04/27/20 03:23:43 AM,94.659,3.683,,,,
12925,04/27/20 03:33:43 AM,94.648,3.683,,,,
12926,04/27/20 03:43:43 AM,94.627,3.683,,,,
12927,04/27/20 03:53:43 AM,94.627,3.683,,,,
12928,04/27/20 04:03:43 AM,94.638,3.683,,,,
12929,04/27/20 04:13:43 AM,94.638,3.683,,,,
12930,04/27/20 04:23:43 AM,94.616,3.683,,,,
12931,04/27/20 04:33:43 AM,94.627,3.683,,,,
12932,04/27/20 04:43:43 AM,94.627,3.683,,,,
12933,04/27/20 04:53:43 AM,94.627,3.683,,,,
12934,04/27/20 05:03:43 AM,94.627,3.683,,,,
12935,04/27/20 05:13:43 AM,94.638,3.683,,,,
12936,04/27/20 05:23:43 AM,94.638,3.683,,,,
12937,04/27/20 05:33:43 AM,94.638,3.683,,,,
12938,04/27/20 05:43:43 AM,94.638,3.683,,,,
12939,04/27/20 05:53:43 AM,94.638,3.683,,,,
12940,04/27/20 06:03:43 AM,94.648,3.683,,,,
12941,04/27/20 06:13:43 AM,94.659,3.683,,,,
12942,04/27/20 06:23:43 AM,94.659,3.683,,,,
12943,04/27/20 06:33:43 AM,94.724,3.683,,,,
12944,04/27/20 06:43:43 AM,94.735,3.683,,,,
12945,04/27/20 06:53:43 AM,94.746,3.683,,,,
12946,04/27/20 07:03:43 AM,94.767,3.683,,,,
12947,04/27/20 07:13:43 AM,94.746,3.683,,,,
12948,04/27/20 07:23:43 AM,94.767,3.683,,,,
12949,04/27/20 07:33:43 AM,94.778,3.683,,,,
12950,04/27/20 07:43:43 AM,94.756,3.683,,,,
12951,04/27/20 07:53:43 AM,94.767,3.683,,,,
12952,04/27/20 08:03:43 AM,94.767,3.683,,,,
12953,04/27/20 08:13:43 AM,94.789,3.683,,,,
12954,04/27/20 08:23:43 AM,94.778,3.683,,,,
12955,04/27/20 08:33:43 AM,94.778,3.683,,,,
12956,04/27/20 08:43:43 AM,94.789,3.683,,,,
12957,04/27/20 08:53:43 AM,94.800,3.683,,,,
12958,04/27/20 09:03:43 AM,94.810,3.683,,,,
12959,04/27/20 09:13:43 AM,94.810,3.683,,,,
12960,04/27/20 09:23:43 AM,94.832,3.683,,,,
12961,04/27/20 09:33:43 AM,94.832,3.683,,,,
12962,04/27/20 09:43:43 AM,94.875,3.683,,,,
12963,04/27/20 09:53:43 AM,94.908,3.683,,,,
12964,04/27/20 10:03:43 AM,94.908,3.683,,,,
12965,04/27/20 10:13:43 AM,94.961,3.683,,,,
12966,04/27/20 10:23:43 AM,94.961,3.683,,,,
12967,04/27/20 10:33:43 AM,94.994,3.683,,,,
12968,04/27/20 10:43:43 AM,95.048,3.683,,,,
12969,04/27/20 10:53:43 AM,95.037,3.683,,,,
12970,04/27/20 11:03:43 AM,95.080,3.683,,,,
12971,04/27/20 11:13:43 AM,95.113,3.683,,,,
12972,04/27/20 11:23:43 AM,95.134,3.683,,,,
12973,04/27/20 11:33:43 AM,95.177,3.683,,,,
12974,04/27/20 11:43:43 AM,95.188,3.683,,,,
12975,04/27/20 11:53:43 AM,95.231,3.683,,,,
12976,04/27/20 12:03:43 PM,95.231,3.683,,,,
12977,04/27/20 12:13:43 PM,95.242,3.683,,,,
12978,04/27/20 12:23:43 PM,95.296,3.683,,,,
12979,04/27/20 12:33:43 PM,95.296,3.683,,,,
12980,04/27/20 12:43:43 PM,95.318,3.683,,,,
12981,04/27/20 12:53:43 PM,95.307,3.683,,,,
12982,04/27/20 01:03:43 PM,95.339,3.683,,,,
12983,04/27/20 01:13:43 PM,95.361,3.683,,,,
12984,04/27/20 01:23:43 PM,95.382,3.683,,,,
12985,04/27/20 01:33:43 PM,95.393,3.683,,,,
12986,04/27/20 01:43:43 PM,95.372,3.683,,,,
12987,04/27/20 01:53:43 PM,95.382,3.683,,,,
12988,04/27/20 02:03:43 PM,95.393,3.683,,,,
12989,04/27/20 02:13:43 PM,95.447,3.683,,,,
12990,04/27/20 02:23:43 PM,95.436,3.683,,,,
12991,04/27/20 02:33:43 PM,95.415,3.683,,,,
12992,04/27/20 02:43:43 PM,95.426,3.683,,,,
12993,04/27/20 02:53:43 PM,95.415,3.683,,,,
12994,04/27/20 03:03:43 PM,95.426,3.683,,,,
12995,04/27/20 03:13:43 PM,95.447,3.683,,,,
12996,04/27/20 03:23:43 PM,95.458,3.683,,,,
12997,04/27/20 03:33:43 PM,95.458,3.683,,,,
12998,04/27/20 03:43:43 PM,95.469,3.683,,,,
12999,04/27/20 03:53:43 PM,95.458,3.683,,,,
13000,04/27/20 04:03:43 PM,95.479,3.683,,,,
