"Plot Title: 52_3_s1"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20357937, SEN S/N: 20357937)","Temp, °C (LGR S/N: 20357937, SEN S/N: 20357937)"
12021,12/25/19 12:14:58 AM,97.442,3.049
12022,12/25/19 12:24:58 AM,97.453,3.049
12023,12/25/19 12:34:58 AM,97.432,3.049
12024,12/25/19 12:44:58 AM,97.421,3.049
12025,12/25/19 12:54:58 AM,97.410,3.049
12026,12/25/19 01:04:58 AM,97.400,3.049
12027,12/25/19 01:14:58 AM,97.400,3.049
12028,12/25/19 01:24:58 AM,97.400,3.049
12029,12/25/19 01:34:58 AM,97.379,3.049
12030,12/25/19 01:44:58 AM,97.357,3.049
12031,12/25/19 01:54:58 AM,97.360,3.155
12032,12/25/19 02:04:58 AM,97.379,3.049
12033,12/25/19 02:14:58 AM,97.357,3.049
12034,12/25/19 02:24:58 AM,97.357,3.049
12035,12/25/19 02:34:58 AM,97.325,3.049
12036,12/25/19 02:44:58 AM,97.304,3.049
12037,12/25/19 02:54:58 AM,97.315,3.049
12038,12/25/19 03:04:58 AM,97.357,3.049
12039,12/25/19 03:14:58 AM,97.381,3.155
12040,12/25/19 03:24:58 AM,97.400,3.049
12041,12/25/19 03:34:58 AM,97.379,3.049
12042,12/25/19 03:44:58 AM,97.379,3.049
12043,12/25/19 03:54:58 AM,97.368,3.049
12044,12/25/19 04:04:58 AM,97.357,3.049
12045,12/25/19 04:14:58 AM,97.368,3.049
12046,12/25/19 04:24:58 AM,97.347,3.049
12047,12/25/19 04:34:58 AM,97.368,3.049
12048,12/25/19 04:44:58 AM,97.368,3.049
12049,12/25/19 04:54:58 AM,97.379,3.049
12050,12/25/19 05:04:58 AM,97.379,3.049
12051,12/25/19 05:14:58 AM,97.368,3.049
12052,12/25/19 05:24:58 AM,97.357,3.049
12053,12/25/19 05:34:58 AM,97.325,3.049
12054,12/25/19 05:44:58 AM,97.315,3.049
12055,12/25/19 05:54:58 AM,97.336,3.049
12056,12/25/19 06:04:58 AM,97.336,3.049
12057,12/25/19 06:14:58 AM,97.357,3.049
12058,12/25/19 06:24:58 AM,97.336,3.049
12059,12/25/19 06:34:58 AM,97.336,3.049
12060,12/25/19 06:44:58 AM,97.349,3.155
12061,12/25/19 06:54:58 AM,97.357,3.049
12062,12/25/19 07:04:58 AM,97.347,3.049
12063,12/25/19 07:14:58 AM,97.325,3.049
12064,12/25/19 07:24:58 AM,97.336,3.049
12065,12/25/19 07:34:58 AM,97.347,3.049
12066,12/25/19 07:44:58 AM,97.336,3.049
12067,12/25/19 07:54:58 AM,97.338,3.155
12068,12/25/19 08:04:58 AM,97.368,3.049
12069,12/25/19 08:14:58 AM,97.368,3.049
12070,12/25/19 08:24:58 AM,97.379,3.049
12071,12/25/19 08:34:58 AM,97.400,3.049
12072,12/25/19 08:44:58 AM,97.389,3.049
12073,12/25/19 08:54:58 AM,97.421,3.049
12074,12/25/19 09:04:58 AM,97.442,3.049
12075,12/25/19 09:14:58 AM,97.464,3.049
12076,12/25/19 09:24:58 AM,97.453,3.049
12077,12/25/19 09:34:58 AM,97.442,3.049
12078,12/25/19 09:44:58 AM,97.421,3.049
12079,12/25/19 09:54:58 AM,97.410,3.049
12080,12/25/19 10:04:58 AM,97.421,3.049
12081,12/25/19 10:14:58 AM,97.410,3.049
12082,12/25/19 10:24:58 AM,97.453,3.049
12083,12/25/19 10:34:58 AM,97.474,3.049
12084,12/25/19 10:44:58 AM,97.453,3.049
12085,12/25/19 10:54:58 AM,97.421,3.049
12086,12/25/19 11:04:58 AM,97.421,3.049
12087,12/25/19 11:14:58 AM,97.410,3.049
12088,12/25/19 11:24:58 AM,97.400,3.049
12089,12/25/19 11:34:58 AM,97.389,3.049
12090,12/25/19 11:44:58 AM,97.368,3.049
12091,12/25/19 11:54:58 AM,97.379,3.049
12092,12/25/19 12:04:58 PM,97.336,3.049
12093,12/25/19 12:14:58 PM,97.336,3.049
12094,12/25/19 12:24:58 PM,97.315,3.049
12095,12/25/19 12:34:58 PM,97.304,3.049
12096,12/25/19 12:44:58 PM,97.315,3.049
12097,12/25/19 12:54:58 PM,97.293,3.049
12098,12/25/19 01:04:58 PM,97.304,3.049
12099,12/25/19 01:14:58 PM,97.283,3.049
12100,12/25/19 01:24:58 PM,97.283,3.049
12101,12/25/19 01:34:58 PM,97.272,3.049
12102,12/25/19 01:44:58 PM,97.283,3.049
12103,12/25/19 01:54:58 PM,97.261,3.049
12104,12/25/19 02:04:58 PM,97.251,3.049
12105,12/25/19 02:14:58 PM,97.219,3.049
12106,12/25/19 02:24:58 PM,97.229,3.049
12107,12/25/19 02:34:58 PM,97.219,3.049
12108,12/25/19 02:44:58 PM,97.219,3.049
12109,12/25/19 02:54:58 PM,97.219,3.049
12110,12/25/19 03:04:58 PM,97.219,3.049
12111,12/25/19 03:14:58 PM,97.197,3.049
12112,12/25/19 03:24:58 PM,97.219,3.049
12113,12/25/19 03:34:58 PM,97.240,3.049
12114,12/25/19 03:44:58 PM,97.240,3.049
12115,12/25/19 03:54:58 PM,97.229,3.049
12116,12/25/19 04:04:58 PM,97.229,3.049
12117,12/25/19 04:14:58 PM,97.229,3.049
12118,12/25/19 04:24:58 PM,97.240,3.049
12119,12/25/19 04:34:58 PM,97.240,3.049
12120,12/25/19 04:44:58 PM,97.272,3.049
12121,12/25/19 04:54:58 PM,97.251,3.049
12122,12/25/19 05:04:58 PM,97.261,3.049
12123,12/25/19 05:14:58 PM,97.283,3.049
12124,12/25/19 05:24:58 PM,97.272,3.049
12125,12/25/19 05:34:58 PM,97.272,3.049
12126,12/25/19 05:44:58 PM,97.293,3.049
12127,12/25/19 05:54:58 PM,97.283,3.049
12128,12/25/19 06:04:58 PM,97.272,3.049
12129,12/25/19 06:14:58 PM,97.304,3.049
12130,12/25/19 06:24:58 PM,97.304,3.049
12131,12/25/19 06:34:58 PM,97.315,3.049
12132,12/25/19 06:44:58 PM,97.336,3.049
12133,12/25/19 06:54:58 PM,97.325,3.049
12134,12/25/19 07:04:58 PM,97.325,3.049
12135,12/25/19 07:14:58 PM,97.336,3.049
12136,12/25/19 07:24:58 PM,97.347,3.049
12137,12/25/19 07:34:58 PM,97.357,3.049
12138,12/25/19 07:44:58 PM,97.357,3.049
12139,12/25/19 07:54:58 PM,97.389,3.049
12140,12/25/19 08:04:58 PM,97.400,3.049
12141,12/25/19 08:14:58 PM,97.400,3.049
12142,12/25/19 08:24:58 PM,97.432,3.049
12143,12/25/19 08:34:58 PM,97.421,3.049
12144,12/25/19 08:44:58 PM,97.442,3.049
12145,12/25/19 08:54:58 PM,97.432,3.049
12146,12/25/19 09:04:58 PM,97.421,3.049
12147,12/25/19 09:14:58 PM,97.421,3.049
12148,12/25/19 09:24:58 PM,97.432,3.049
12149,12/25/19 09:34:58 PM,97.453,3.049
12150,12/25/19 09:44:58 PM,97.464,3.049
12151,12/25/19 09:54:58 PM,97.442,3.049
12152,12/25/19 10:04:58 PM,97.442,3.049
12153,12/25/19 10:14:58 PM,97.432,3.049
12154,12/25/19 10:24:58 PM,97.410,3.049
12155,12/25/19 10:34:58 PM,97.410,3.049
12156,12/25/19 10:44:58 PM,97.421,3.049
12157,12/25/19 10:54:58 PM,97.400,3.049
12158,12/25/19 11:04:58 PM,97.400,3.049
12159,12/25/19 11:14:58 PM,97.400,3.049
12160,12/25/19 11:24:58 PM,97.368,3.049
12161,12/25/19 11:34:58 PM,97.389,3.049
12162,12/25/19 11:44:58 PM,97.389,3.049
12163,12/25/19 11:54:58 PM,97.379,3.049
12164,12/26/19 12:04:58 AM,97.379,3.049
12165,12/26/19 12:14:58 AM,97.379,3.049
12166,12/26/19 12:24:58 AM,97.389,3.049
12167,12/26/19 12:34:58 AM,97.379,3.049
12168,12/26/19 12:44:58 AM,97.368,3.049
12169,12/26/19 12:54:58 AM,97.400,3.049
12170,12/26/19 01:04:58 AM,97.410,3.049
12171,12/26/19 01:14:58 AM,97.410,3.049
12172,12/26/19 01:24:58 AM,97.421,3.049
12173,12/26/19 01:34:58 AM,97.432,3.049
12174,12/26/19 01:44:58 AM,97.453,3.049
12175,12/26/19 01:54:58 AM,97.464,3.049
12176,12/26/19 02:04:58 AM,97.474,3.049
12177,12/26/19 02:14:58 AM,97.485,3.049
12178,12/26/19 02:24:58 AM,97.485,3.049
12179,12/26/19 02:34:58 AM,97.496,3.049
12180,12/26/19 02:44:58 AM,97.517,3.049
12181,12/26/19 02:54:58 AM,97.517,3.049
12182,12/26/19 03:04:58 AM,97.538,3.049
12183,12/26/19 03:14:58 AM,97.538,3.049
12184,12/26/19 03:24:58 AM,97.549,3.049
12185,12/26/19 03:34:58 AM,97.570,3.049
12186,12/26/19 03:44:58 AM,97.549,3.049
12187,12/26/19 03:54:58 AM,97.592,3.049
12188,12/26/19 04:04:58 AM,97.592,3.049
12189,12/26/19 04:14:58 AM,97.581,3.049
12190,12/26/19 04:24:58 AM,97.581,3.049
12191,12/26/19 04:34:58 AM,97.602,3.049
12192,12/26/19 04:44:58 AM,97.613,3.049
12193,12/26/19 04:54:58 AM,97.602,3.049
12194,12/26/19 05:04:58 AM,97.592,3.049
12195,12/26/19 05:14:58 AM,97.592,3.049
12196,12/26/19 05:24:58 AM,97.592,3.049
12197,12/26/19 05:34:58 AM,97.602,3.049
12198,12/26/19 05:44:58 AM,97.602,3.049
12199,12/26/19 05:54:58 AM,97.624,3.049
12200,12/26/19 06:04:58 AM,97.624,3.049
12201,12/26/19 06:14:58 AM,97.634,3.049
12202,12/26/19 06:24:58 AM,97.634,3.049
12203,12/26/19 06:34:58 AM,97.677,3.049
12204,12/26/19 06:44:58 AM,97.677,3.049
12205,12/26/19 06:54:58 AM,97.698,3.049
12206,12/26/19 07:04:58 AM,97.709,3.049
12207,12/26/19 07:14:58 AM,97.730,3.049
12208,12/26/19 07:24:58 AM,97.741,3.049
12209,12/26/19 07:34:58 AM,97.751,3.049
12210,12/26/19 07:44:58 AM,97.762,3.049
12211,12/26/19 07:54:58 AM,97.773,3.049
12212,12/26/19 08:04:58 AM,97.773,3.049
12213,12/26/19 08:14:58 AM,97.783,3.049
12214,12/26/19 08:24:58 AM,97.794,3.049
12215,12/26/19 08:34:58 AM,97.783,3.049
12216,12/26/19 08:44:58 AM,97.783,3.049
12217,12/26/19 08:54:58 AM,97.805,3.049
12218,12/26/19 09:04:58 AM,97.826,3.049
12219,12/26/19 09:14:58 AM,97.826,3.049
12220,12/26/19 09:24:58 AM,97.837,3.049
12221,12/26/19 09:34:58 AM,97.858,3.049
12222,12/26/19 09:44:58 AM,97.858,3.049
12223,12/26/19 09:54:58 AM,97.890,3.049
12224,12/26/19 10:04:58 AM,97.901,3.049
12225,12/26/19 10:14:58 AM,97.890,3.049
12226,12/26/19 10:24:58 AM,97.922,3.049
12227,12/26/19 10:34:58 AM,97.933,3.049
12228,12/26/19 10:44:58 AM,97.943,3.049
12229,12/26/19 10:54:58 AM,97.954,3.049
12230,12/26/19 11:04:58 AM,97.943,3.049
12231,12/26/19 11:14:58 AM,97.943,3.049
12232,12/26/19 11:24:58 AM,97.933,3.049
12233,12/26/19 11:34:58 AM,97.922,3.049
12234,12/26/19 11:44:58 AM,97.933,3.049
12235,12/26/19 11:54:58 AM,97.922,3.049
12236,12/26/19 12:04:58 PM,97.922,3.049
12237,12/26/19 12:14:58 PM,97.922,3.049
12238,12/26/19 12:24:58 PM,97.890,3.049
12239,12/26/19 12:34:58 PM,97.901,3.049
12240,12/26/19 12:44:58 PM,97.890,3.049
12241,12/26/19 12:54:58 PM,97.869,3.049
12242,12/26/19 01:04:58 PM,97.869,3.049
12243,12/26/19 01:14:58 PM,97.869,3.049
12244,12/26/19 01:24:58 PM,97.858,3.049
12245,12/26/19 01:34:58 PM,97.869,3.049
12246,12/26/19 01:44:58 PM,97.879,3.049
12247,12/26/19 01:54:58 PM,97.879,3.049
12248,12/26/19 02:04:58 PM,97.869,3.049
12249,12/26/19 02:14:58 PM,97.858,3.049
12250,12/26/19 02:24:58 PM,97.858,3.049
12251,12/26/19 02:34:58 PM,97.890,3.049
12252,12/26/19 02:44:58 PM,97.879,3.049
12253,12/26/19 02:54:58 PM,97.890,3.049
12254,12/26/19 03:04:58 PM,97.901,3.049
12255,12/26/19 03:14:58 PM,97.911,3.049
12256,12/26/19 03:24:58 PM,97.901,3.049
12257,12/26/19 03:34:58 PM,97.911,3.049
12258,12/26/19 03:44:58 PM,97.901,3.049
12259,12/26/19 03:54:58 PM,97.943,3.049
12260,12/26/19 04:04:58 PM,97.943,3.049
12261,12/26/19 04:14:58 PM,97.933,3.049
12262,12/26/19 04:24:58 PM,97.954,3.049
12263,12/26/19 04:34:58 PM,97.954,3.049
12264,12/26/19 04:44:58 PM,97.964,3.049
12265,12/26/19 04:54:58 PM,97.943,3.049
12266,12/26/19 05:04:58 PM,97.943,3.049
12267,12/26/19 05:14:58 PM,97.975,3.049
12268,12/26/19 05:24:58 PM,97.954,3.049
12269,12/26/19 05:34:58 PM,97.975,3.049
12270,12/26/19 05:44:58 PM,97.964,3.049
12271,12/26/19 05:54:58 PM,97.986,3.049
12272,12/26/19 06:04:58 PM,97.975,3.049
12273,12/26/19 06:14:58 PM,97.975,3.049
12274,12/26/19 06:24:58 PM,97.986,3.049
12275,12/26/19 06:34:58 PM,97.986,3.049
12276,12/26/19 06:44:58 PM,98.007,3.049
12277,12/26/19 06:54:58 PM,97.986,3.049
12278,12/26/19 07:04:58 PM,97.975,3.049
12279,12/26/19 07:14:58 PM,98.007,3.049
12280,12/26/19 07:24:58 PM,97.996,3.049
12281,12/26/19 07:34:58 PM,98.018,3.049
12282,12/26/19 07:44:58 PM,98.018,3.049
12283,12/26/19 07:54:58 PM,98.018,3.049
12284,12/26/19 08:04:58 PM,98.018,3.049
12285,12/26/19 08:14:58 PM,98.028,3.049
12286,12/26/19 08:24:58 PM,98.028,3.049
12287,12/26/19 08:34:58 PM,98.039,3.049
12288,12/26/19 08:44:58 PM,98.039,3.049
12289,12/26/19 08:54:58 PM,98.050,3.049
12290,12/26/19 09:04:58 PM,98.039,3.049
12291,12/26/19 09:14:58 PM,98.050,3.049
12292,12/26/19 09:24:58 PM,98.060,3.049
12293,12/26/19 09:34:58 PM,98.082,3.049
12294,12/26/19 09:44:58 PM,98.071,3.049
12295,12/26/19 09:54:58 PM,98.071,3.049
12296,12/26/19 10:04:58 PM,98.050,3.049
12297,12/26/19 10:14:58 PM,98.050,3.049
12298,12/26/19 10:24:58 PM,98.007,3.049
12299,12/26/19 10:34:58 PM,97.996,3.049
12300,12/26/19 10:44:58 PM,97.986,3.049
12301,12/26/19 10:54:58 PM,97.996,3.049
12302,12/26/19 11:04:58 PM,97.996,3.049
12303,12/26/19 11:14:58 PM,97.975,3.049
12304,12/26/19 11:24:58 PM,97.954,3.049
12305,12/26/19 11:34:58 PM,97.954,3.049
12306,12/26/19 11:44:58 PM,97.954,3.049
12307,12/26/19 11:54:58 PM,97.933,3.049
12308,12/27/19 12:04:58 AM,97.922,3.049
12309,12/27/19 12:14:58 AM,97.922,3.049
12310,12/27/19 12:24:58 AM,97.901,3.049
12311,12/27/19 12:34:58 AM,97.890,3.049
12312,12/27/19 12:44:58 AM,97.890,3.049
12313,12/27/19 12:54:58 AM,97.901,3.049
12314,12/27/19 01:04:58 AM,97.890,3.049
12315,12/27/19 01:14:58 AM,97.879,3.049
12316,12/27/19 01:24:58 AM,97.858,3.049
12317,12/27/19 01:34:58 AM,97.826,3.049
12318,12/27/19 01:44:58 AM,97.805,3.049
12319,12/27/19 01:54:58 AM,97.815,3.049
12320,12/27/19 02:04:58 AM,97.794,3.049
12321,12/27/19 02:14:58 AM,97.773,3.049
12322,12/27/19 02:24:58 AM,97.773,3.049
12323,12/27/19 02:34:58 AM,97.773,3.049
12324,12/27/19 02:44:58 AM,97.773,3.049
12325,12/27/19 02:54:58 AM,97.773,3.049
12326,12/27/19 03:04:58 AM,97.773,3.049
12327,12/27/19 03:14:58 AM,97.773,3.049
12328,12/27/19 03:24:58 AM,97.762,3.049
12329,12/27/19 03:34:58 AM,97.751,3.049
12330,12/27/19 03:44:58 AM,97.751,3.049
12331,12/27/19 03:54:58 AM,97.741,3.049
12332,12/27/19 04:04:58 AM,97.709,3.049
12333,12/27/19 04:14:58 AM,97.719,3.049
12334,12/27/19 04:24:58 AM,97.709,3.049
12335,12/27/19 04:34:58 AM,97.687,3.049
12336,12/27/19 04:44:58 AM,97.687,3.049
12337,12/27/19 04:54:58 AM,97.687,3.049
12338,12/27/19 05:04:58 AM,97.666,3.049
12339,12/27/19 05:14:58 AM,97.624,3.049
12340,12/27/19 05:24:58 AM,97.624,3.049
12341,12/27/19 05:34:58 AM,97.602,3.049
12342,12/27/19 05:44:58 AM,97.602,3.049
12343,12/27/19 05:54:58 AM,97.592,3.049
12344,12/27/19 06:04:58 AM,97.581,3.049
12345,12/27/19 06:14:58 AM,97.592,3.049
12346,12/27/19 06:24:58 AM,97.560,3.049
12347,12/27/19 06:34:58 AM,97.560,3.049
12348,12/27/19 06:44:58 AM,97.560,3.049
12349,12/27/19 06:54:58 AM,97.549,3.049
12350,12/27/19 07:04:58 AM,97.538,3.049
12351,12/27/19 07:14:58 AM,97.538,3.049
12352,12/27/19 07:24:58 AM,97.528,3.049
12353,12/27/19 07:34:58 AM,97.517,3.049
12354,12/27/19 07:44:58 AM,97.506,3.049
12355,12/27/19 07:54:58 AM,97.517,3.049
12356,12/27/19 08:04:58 AM,97.496,3.049
12357,12/27/19 08:14:58 AM,97.474,3.049
12358,12/27/19 08:24:58 AM,97.474,3.049
12359,12/27/19 08:34:58 AM,97.453,3.049
12360,12/27/19 08:44:58 AM,97.453,3.049
12361,12/27/19 08:54:58 AM,97.442,3.049
12362,12/27/19 09:04:58 AM,97.442,3.049
12363,12/27/19 09:14:58 AM,97.432,3.049
12364,12/27/19 09:24:58 AM,97.421,3.049
12365,12/27/19 09:34:58 AM,97.432,3.049
12366,12/27/19 09:44:58 AM,97.442,3.049
12367,12/27/19 09:54:58 AM,97.421,3.049
12368,12/27/19 10:04:58 AM,97.400,3.049
12369,12/27/19 10:14:58 AM,97.389,3.049
12370,12/27/19 10:24:58 AM,97.389,3.049
12371,12/27/19 10:34:58 AM,97.379,3.049
12372,12/27/19 10:44:58 AM,97.379,3.049
12373,12/27/19 10:54:58 AM,97.347,3.049
12374,12/27/19 11:04:58 AM,97.325,3.049
12375,12/27/19 11:14:58 AM,97.304,3.049
12376,12/27/19 11:24:58 AM,97.293,3.049
12377,12/27/19 11:34:58 AM,97.272,3.049
12378,12/27/19 11:44:58 AM,97.219,3.049
12379,12/27/19 11:54:58 AM,97.208,3.049
12380,12/27/19 12:04:58 PM,97.187,3.049
12381,12/27/19 12:14:58 PM,97.144,3.049
12382,12/27/19 12:24:58 PM,97.112,3.049
12383,12/27/19 12:34:58 PM,97.080,3.049
12384,12/27/19 12:44:58 PM,97.070,3.049
12385,12/27/19 12:54:58 PM,97.027,3.049
12386,12/27/19 01:04:58 PM,96.984,3.049
12387,12/27/19 01:14:58 PM,96.952,3.049
12388,12/27/19 01:24:58 PM,96.910,3.049
12389,12/27/19 01:34:58 PM,96.942,3.049
12390,12/27/19 01:44:58 PM,96.931,3.049
12391,12/27/19 01:54:58 PM,96.910,3.049
12392,12/27/19 02:04:58 PM,96.878,3.049
12393,12/27/19 02:14:58 PM,96.857,3.049
12394,12/27/19 02:24:58 PM,96.835,3.049
12395,12/27/19 02:34:58 PM,96.814,3.049
12396,12/27/19 02:44:58 PM,96.825,3.049
12397,12/27/19 02:54:58 PM,96.803,3.049
12398,12/27/19 03:04:58 PM,96.825,3.049
12399,12/27/19 03:14:58 PM,96.835,3.049
12400,12/27/19 03:24:58 PM,96.803,3.049
12401,12/27/19 03:34:58 PM,96.835,3.049
12402,12/27/19 03:44:58 PM,96.857,3.049
12403,12/27/19 03:54:58 PM,96.878,3.049
12404,12/27/19 04:04:58 PM,96.857,3.049
12405,12/27/19 04:14:58 PM,96.857,3.049
12406,12/27/19 04:24:58 PM,96.888,3.049
12407,12/27/19 04:34:58 PM,96.867,3.049
12408,12/27/19 04:44:58 PM,96.857,3.049
12409,12/27/19 04:54:58 PM,96.857,3.049
12410,12/27/19 05:04:58 PM,96.867,3.049
12411,12/27/19 05:14:58 PM,96.835,3.049
12412,12/27/19 05:24:58 PM,96.835,3.049
12413,12/27/19 05:34:58 PM,96.835,3.049
12414,12/27/19 05:44:58 PM,96.835,3.049
12415,12/27/19 05:54:58 PM,96.814,3.049
12416,12/27/19 06:04:58 PM,96.835,3.049
12417,12/27/19 06:14:58 PM,96.857,3.049
12418,12/27/19 06:24:58 PM,96.857,3.049
12419,12/27/19 06:34:58 PM,96.888,3.049
12420,12/27/19 06:44:58 PM,96.899,3.049
12421,12/27/19 06:54:58 PM,96.931,3.049
12422,12/27/19 07:04:58 PM,96.931,3.049
12423,12/27/19 07:14:58 PM,96.942,3.049
12424,12/27/19 07:24:58 PM,96.952,3.049
12425,12/27/19 07:34:58 PM,96.963,3.049
12426,12/27/19 07:44:58 PM,96.995,3.049
12427,12/27/19 07:54:58 PM,97.016,3.049
12428,12/27/19 08:04:58 PM,97.070,3.049
12429,12/27/19 08:14:58 PM,97.080,3.049
12430,12/27/19 08:24:58 PM,97.091,3.049
12431,12/27/19 08:34:58 PM,97.112,3.049
12432,12/27/19 08:44:58 PM,97.112,3.049
12433,12/27/19 08:54:58 PM,97.144,3.049
12434,12/27/19 09:04:58 PM,97.123,3.049
12435,12/27/19 09:14:58 PM,97.155,3.049
12436,12/27/19 09:24:58 PM,97.187,3.049
12437,12/27/19 09:34:58 PM,97.187,3.049
12438,12/27/19 09:44:58 PM,97.208,3.049
12439,12/27/19 09:54:58 PM,97.208,3.049
12440,12/27/19 10:04:58 PM,97.229,3.049
12441,12/27/19 10:14:58 PM,97.240,3.049
12442,12/27/19 10:24:58 PM,97.261,3.049
12443,12/27/19 10:34:58 PM,97.272,3.049
12444,12/27/19 10:44:58 PM,97.304,3.049
12445,12/27/19 10:54:58 PM,97.304,3.049
12446,12/27/19 11:04:58 PM,97.304,3.049
12447,12/27/19 11:14:58 PM,97.293,3.049
12448,12/27/19 11:24:58 PM,97.304,3.049
12449,12/27/19 11:34:58 PM,97.283,3.049
12450,12/27/19 11:44:58 PM,97.272,3.049
12451,12/27/19 11:54:58 PM,97.251,3.049
12452,12/28/19 12:04:58 AM,97.261,3.049
12453,12/28/19 12:14:58 AM,97.272,3.049
12454,12/28/19 12:24:58 AM,97.283,3.049
12455,12/28/19 12:34:58 AM,97.272,3.049
12456,12/28/19 12:44:58 AM,97.251,3.049
12457,12/28/19 12:54:58 AM,97.251,3.049
12458,12/28/19 01:04:58 AM,97.261,3.049
12459,12/28/19 01:14:58 AM,97.272,3.049
12460,12/28/19 01:24:58 AM,97.272,3.049
12461,12/28/19 01:34:58 AM,97.261,3.049
12462,12/28/19 01:44:58 AM,97.272,3.049
12463,12/28/19 01:54:58 AM,97.261,3.049
12464,12/28/19 02:04:58 AM,97.261,3.049
12465,12/28/19 02:14:58 AM,97.261,3.049
12466,12/28/19 02:24:58 AM,97.261,3.049
12467,12/28/19 02:34:58 AM,97.251,3.049
12468,12/28/19 02:44:58 AM,97.251,3.049
12469,12/28/19 02:54:58 AM,97.251,3.049
12470,12/28/19 03:04:58 AM,97.283,3.049
12471,12/28/19 03:14:58 AM,97.272,3.049
12472,12/28/19 03:24:58 AM,97.251,3.049
12473,12/28/19 03:34:58 AM,97.229,3.049
12474,12/28/19 03:44:58 AM,97.240,3.049
12475,12/28/19 03:54:58 AM,97.240,3.049
12476,12/28/19 04:04:58 AM,97.229,3.049
12477,12/28/19 04:14:58 AM,97.251,3.049
12478,12/28/19 04:24:58 AM,97.251,3.049
12479,12/28/19 04:34:58 AM,97.240,3.049
12480,12/28/19 04:44:58 AM,97.240,3.049
12481,12/28/19 04:54:58 AM,97.240,3.049
12482,12/28/19 05:04:58 AM,97.251,3.049
12483,12/28/19 05:14:58 AM,97.251,3.049
12484,12/28/19 05:24:58 AM,97.240,3.049
12485,12/28/19 05:34:58 AM,97.240,3.049
12486,12/28/19 05:44:58 AM,97.240,3.049
12487,12/28/19 05:54:58 AM,97.240,3.049
12488,12/28/19 06:04:58 AM,97.240,3.049
12489,12/28/19 06:14:58 AM,97.251,3.049
12490,12/28/19 06:24:58 AM,97.240,3.049
12491,12/28/19 06:34:58 AM,97.240,3.049
12492,12/28/19 06:44:58 AM,97.229,3.049
12493,12/28/19 06:54:58 AM,97.229,3.049
12494,12/28/19 07:04:58 AM,97.240,3.049
12495,12/28/19 07:14:58 AM,97.240,3.049
12496,12/28/19 07:24:58 AM,97.251,3.049
12497,12/28/19 07:34:58 AM,97.251,3.049
12498,12/28/19 07:44:58 AM,97.251,3.049
12499,12/28/19 07:54:58 AM,97.251,3.049
12500,12/28/19 08:04:58 AM,97.219,3.049
12501,12/28/19 08:14:58 AM,97.240,3.049
12502,12/28/19 08:24:58 AM,97.261,3.049
12503,12/28/19 08:34:58 AM,97.283,3.049
12504,12/28/19 08:44:58 AM,97.315,3.049
12505,12/28/19 08:54:58 AM,97.315,3.049
12506,12/28/19 09:04:58 AM,97.315,3.049
12507,12/28/19 09:14:58 AM,97.347,3.049
12508,12/28/19 09:24:58 AM,97.379,3.049
12509,12/28/19 09:34:58 AM,97.410,3.049
12510,12/28/19 09:44:58 AM,97.400,3.049
12511,12/28/19 09:54:58 AM,97.410,3.049
12512,12/28/19 10:04:58 AM,97.410,3.049
12513,12/28/19 10:14:58 AM,97.421,3.049
12514,12/28/19 10:24:58 AM,97.432,3.049
12515,12/28/19 10:34:58 AM,97.464,3.049
12516,12/28/19 10:44:58 AM,97.474,3.049
12517,12/28/19 10:54:58 AM,97.464,3.049
12518,12/28/19 11:04:58 AM,97.432,3.049
12519,12/28/19 11:14:58 AM,97.432,3.049
12520,12/28/19 11:24:58 AM,97.421,3.049
12521,12/28/19 11:34:58 AM,97.421,3.049
12522,12/28/19 11:44:58 AM,97.421,3.049
12523,12/28/19 11:54:58 AM,97.421,3.049
12524,12/28/19 12:04:58 PM,97.410,3.049
12525,12/28/19 12:14:58 PM,97.389,3.049
12526,12/28/19 12:24:58 PM,97.357,3.049
12527,12/28/19 12:34:58 PM,97.379,3.049
12528,12/28/19 12:44:58 PM,97.357,3.049
12529,12/28/19 12:54:58 PM,97.347,3.049
12530,12/28/19 01:04:58 PM,97.347,3.049
12531,12/28/19 01:14:58 PM,97.357,3.049
12532,12/28/19 01:24:58 PM,97.368,3.049
12533,12/28/19 01:34:58 PM,97.347,3.049
12534,12/28/19 01:44:58 PM,97.315,3.049
12535,12/28/19 01:54:58 PM,97.347,3.049
12536,12/28/19 02:04:58 PM,97.357,3.049
12537,12/28/19 02:14:58 PM,97.347,3.049
12538,12/28/19 02:24:58 PM,97.347,3.049
12539,12/28/19 02:34:58 PM,97.347,3.049
12540,12/28/19 02:44:58 PM,97.357,3.049
12541,12/28/19 02:54:58 PM,97.325,3.049
12542,12/28/19 03:04:58 PM,97.325,3.049
12543,12/28/19 03:14:58 PM,97.325,3.049
12544,12/28/19 03:24:58 PM,97.347,3.049
12545,12/28/19 03:34:58 PM,97.368,3.049
12546,12/28/19 03:44:58 PM,97.379,3.049
12547,12/28/19 03:54:58 PM,97.368,3.049
12548,12/28/19 04:04:58 PM,97.379,3.049
12549,12/28/19 04:14:58 PM,97.379,3.049
12550,12/28/19 04:24:58 PM,97.410,3.049
12551,12/28/19 04:34:58 PM,97.421,3.049
12552,12/28/19 04:44:58 PM,97.410,3.049
12553,12/28/19 04:54:58 PM,97.410,3.049
12554,12/28/19 05:04:58 PM,97.421,3.049
