"Plot Title: 86_4_s1"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10766683, SEN S/N: 10766683, LBL: pressure)","Temp, °C (LGR S/N: 10766683, SEN S/N: 10766683, LBL: temp)","Coupler Detached (LGR S/N: 10766683, SEN S/N: 10766683)","End Of File (LGR S/N: 10766683, SEN S/N: 10766683)"
478,03/11/19 01:00:00 PM,93.559,3.472,,
479,03/11/19 01:00:00 PM,93.538,3.472,,
480,03/11/19 01:00:00 PM,93.692,3.472,,
481,03/11/19 01:00:00 PM,93.897,3.472,,
482,03/11/19 01:00:00 PM,94.851,3.472,,
483,03/11/19 01:00:00 PM,95.897,3.367,,
484,03/11/19 01:00:00 PM,96.225,3.367,,
485,03/11/19 01:00:00 PM,96.359,3.367,,
486,03/11/19 01:00:00 PM,96.708,3.367,,
487,03/11/19 01:00:00 PM,97.407,3.367,,
488,03/11/19 01:00:00 PM,97.767,3.367,,
489,03/11/19 01:00:00 PM,98.001,3.261,,
490,03/11/19 01:00:00 PM,97.970,3.261,,
491,03/11/19 01:00:00 PM,97.847,3.261,,
492,03/11/19 01:00:00 PM,97.734,3.261,,
493,03/11/19 01:00:00 PM,97.649,3.155,,
494,03/11/19 01:00:00 PM,97.567,3.155,,
495,03/11/19 01:00:00 PM,97.403,3.155,,
496,03/11/19 01:00:00 PM,97.290,3.155,,
497,03/11/19 01:00:00 PM,97.228,3.155,,
498,03/11/19 01:00:00 PM,97.208,3.155,,
499,03/11/19 01:00:00 PM,97.238,3.155,,
500,03/11/19 01:00:00 PM,97.290,3.155,,
501,03/11/19 01:00:00 PM,97.321,3.155,,
502,03/11/19 01:00:00 PM,97.362,3.155,,
503,03/11/19 01:00:00 PM,97.403,3.155,,
504,03/11/19 01:00:00 PM,97.464,3.155,,
505,03/11/19 01:00:00 PM,97.485,3.155,,
506,03/11/19 01:00:00 PM,97.557,3.155,,
507,03/11/19 01:00:00 PM,97.547,3.155,,
508,03/11/19 01:00:00 PM,97.619,3.155,,
509,03/11/19 01:00:00 PM,97.670,3.155,,
510,03/11/19 01:00:00 PM,97.711,3.155,,
511,03/11/19 01:00:00 PM,97.804,3.155,,
512,03/11/19 01:00:00 PM,97.886,3.155,,
513,03/11/19 01:00:00 PM,97.948,3.155,,
514,03/11/19 01:00:00 PM,98.009,3.155,,
515,03/11/19 01:00:00 PM,98.040,3.155,,
516,03/11/19 01:00:00 PM,98.091,3.155,,
517,03/11/19 01:00:00 PM,98.122,3.155,,
518,03/11/19 01:00:00 PM,98.112,3.155,,
519,03/11/19 01:00:00 PM,98.030,3.155,,
520,03/11/19 01:00:00 PM,97.989,3.155,,
521,03/11/19 01:00:00 PM,97.958,3.155,,
522,03/11/19 01:00:00 PM,97.968,3.155,,
523,03/11/19 01:00:00 PM,97.968,3.155,,
524,03/11/19 01:00:00 PM,97.989,3.155,,
525,03/11/19 01:00:00 PM,97.968,3.155,,
526,03/11/19 01:00:00 PM,97.906,3.155,,
527,03/11/19 01:00:00 PM,97.845,3.155,,
528,03/11/19 01:00:00 PM,97.742,3.155,,
529,03/11/19 01:00:00 PM,97.660,3.155,,
530,03/11/19 01:00:00 PM,97.567,3.155,,
531,03/11/19 01:00:00 PM,97.444,3.155,,
532,03/11/19 01:00:00 PM,97.382,3.155,,
533,03/11/19 01:00:00 PM,97.300,3.155,,
534,03/11/19 01:00:00 PM,97.323,3.261,,
535,03/11/19 01:00:00 PM,97.230,3.261,,
536,03/11/19 01:00:00 PM,97.179,3.261,,
537,03/11/19 01:00:00 PM,97.210,3.261,,
538,03/11/19 01:00:00 PM,97.169,3.261,,
539,03/11/19 01:00:00 PM,97.127,3.261,,
540,03/11/19 01:00:00 PM,96.973,3.261,,
541,03/11/19 01:00:00 PM,96.973,3.261,,
542,03/11/19 01:00:00 PM,96.922,3.261,,
543,03/11/19 01:00:00 PM,96.788,3.261,,
544,03/11/19 01:00:00 PM,96.675,3.261,,
545,03/11/19 01:00:00 PM,96.593,3.261,,
546,03/11/19 01:00:00 PM,96.470,3.261,,
547,03/11/19 01:00:00 PM,96.347,3.261,,
548,03/11/19 01:00:00 PM,96.223,3.261,,
549,03/11/19 01:00:00 PM,96.090,3.261,,
550,03/11/19 01:00:00 PM,95.956,3.261,,
551,03/11/19 01:00:00 PM,95.812,3.261,,
552,03/11/19 01:00:00 PM,95.689,3.261,,
553,03/11/19 01:00:00 PM,95.587,3.261,,
554,03/11/19 01:00:00 PM,95.484,3.261,,
555,03/11/19 01:00:00 PM,95.443,3.261,,
556,03/11/19 01:00:00 PM,95.566,3.261,,
557,03/11/19 01:00:00 PM,95.792,3.261,,
558,03/11/19 01:00:00 PM,96.059,3.261,,
559,03/11/19 01:00:00 PM,96.295,3.261,,
560,03/11/19 01:00:00 PM,96.501,3.261,,
561,03/11/19 01:00:00 PM,96.655,3.261,,
562,03/11/19 01:00:00 PM,96.778,3.261,,
563,03/11/19 01:00:00 PM,96.881,3.261,,
564,03/11/19 01:00:00 PM,96.912,3.261,,
565,03/11/19 01:00:00 PM,96.963,3.261,,
566,03/11/19 01:00:00 PM,96.992,3.155,,
567,03/11/19 01:00:00 PM,96.981,3.155,,
568,03/11/19 01:00:00 PM,97.033,3.155,,
569,03/11/19 01:00:00 PM,97.094,3.155,,
570,03/11/19 01:00:00 PM,97.115,3.155,,
571,03/11/19 01:00:00 PM,97.166,3.155,,
572,03/11/19 01:00:00 PM,97.228,3.155,,
573,03/11/19 01:00:00 PM,97.259,3.155,,
574,03/11/19 01:00:00 PM,97.310,3.155,,
575,03/11/19 01:00:00 PM,97.382,3.155,,
576,03/11/19 01:00:00 PM,97.382,3.155,,
577,03/11/19 01:00:00 PM,97.413,3.155,,
578,03/11/19 01:00:00 PM,97.362,3.155,,
579,03/11/19 01:00:00 PM,97.310,3.155,,
580,03/11/19 01:00:00 PM,97.321,3.155,,
581,03/11/19 01:00:00 PM,97.341,3.155,,
582,03/11/19 01:00:00 PM,97.382,3.155,,
583,03/11/19 01:00:00 PM,97.423,3.155,,
584,03/11/19 01:00:00 PM,97.454,3.155,,
585,03/11/19 01:00:00 PM,97.516,3.155,,
586,03/11/19 01:00:00 PM,97.526,3.155,,
587,03/11/19 01:00:00 PM,97.506,3.155,,
588,03/11/19 01:00:00 PM,97.454,3.155,,
589,03/11/19 01:00:00 PM,97.423,3.155,,
590,03/11/19 01:00:00 PM,97.423,3.155,,
591,03/11/19 01:00:00 PM,97.341,3.155,,
592,03/11/19 01:00:00 PM,97.279,3.155,,
593,03/11/19 01:00:00 PM,97.331,3.155,,
594,03/11/19 01:00:00 PM,97.403,3.155,,
595,03/11/19 01:00:00 PM,97.464,3.155,,
596,03/11/19 01:00:00 PM,97.536,3.155,,
597,03/11/19 01:00:00 PM,97.506,3.155,,
598,03/11/19 01:00:00 PM,97.444,3.155,,
599,03/11/19 01:00:00 PM,97.423,3.155,,
600,03/11/19 01:00:00 PM,97.341,3.155,,
601,03/11/19 01:00:00 PM,97.279,3.155,,
602,03/11/19 01:00:00 PM,97.197,3.155,,
603,03/11/19 01:00:00 PM,97.074,3.155,,
604,03/11/19 01:00:00 PM,97.012,3.155,,
605,03/11/19 01:00:00 PM,96.910,3.155,,
606,03/11/19 01:00:00 PM,96.910,3.155,,
607,03/11/19 01:00:00 PM,96.838,3.155,,
608,03/11/19 01:00:00 PM,96.776,3.155,,
609,03/11/19 01:00:00 PM,96.766,3.155,,
610,03/11/19 01:00:00 PM,96.694,3.155,,
611,03/11/19 01:00:00 PM,96.601,3.155,,
612,03/11/19 01:00:00 PM,96.519,3.155,,
613,03/11/19 01:00:00 PM,96.437,3.155,,
614,03/11/19 01:00:00 PM,96.344,3.155,,
615,03/11/19 01:00:00 PM,96.262,3.155,,
616,03/11/19 01:00:00 PM,96.149,3.155,,
617,03/11/19 01:00:00 PM,96.119,3.155,,
618,03/11/19 01:00:00 PM,96.098,3.155,,
619,03/11/19 01:00:00 PM,96.067,3.155,,
620,03/11/19 01:00:00 PM,96.047,3.155,,
621,03/11/19 01:00:00 PM,95.995,3.155,,
622,03/11/19 01:00:00 PM,95.975,3.155,,
623,03/11/19 01:00:00 PM,95.954,3.155,,
624,03/11/19 01:00:00 PM,95.893,3.155,,
625,03/11/19 01:00:00 PM,95.882,3.155,,
626,03/11/19 01:00:00 PM,95.851,3.155,,
627,03/11/19 01:00:00 PM,95.821,3.155,,
628,03/11/19 01:00:00 PM,95.792,3.261,,
629,03/11/19 01:00:00 PM,95.800,3.155,,
630,03/11/19 01:00:00 PM,95.864,3.261,,
631,03/11/19 01:00:00 PM,96.028,3.261,,
632,03/11/19 01:00:00 PM,96.244,3.261,,
633,03/11/19 01:00:00 PM,96.418,3.261,,
634,03/11/19 01:00:00 PM,96.612,3.155,,
635,03/11/19 01:00:00 PM,96.755,3.155,,
636,03/11/19 01:00:00 PM,96.799,3.261,,
637,03/11/19 01:00:00 PM,96.860,3.261,,
638,03/11/19 01:00:00 PM,96.910,3.155,,
639,03/11/19 01:00:00 PM,96.961,3.155,,
640,03/11/19 01:00:00 PM,96.951,3.155,,
641,03/11/19 01:00:00 PM,96.971,3.155,,
642,03/11/19 01:00:00 PM,96.992,3.155,,
643,03/11/19 01:00:00 PM,97.002,3.155,,
644,03/11/19 01:00:00 PM,97.023,3.155,,
645,03/11/19 01:00:00 PM,97.043,3.155,,
646,03/11/19 01:00:00 PM,97.053,3.155,,
647,03/11/19 01:00:00 PM,97.074,3.155,,
648,03/11/19 01:00:00 PM,97.023,3.155,,
649,03/11/19 01:00:00 PM,96.940,3.155,,
650,03/11/19 01:00:00 PM,96.899,3.155,,
651,03/11/19 01:00:00 PM,96.827,3.155,,
652,03/11/19 01:00:00 PM,96.879,3.155,,
653,03/11/19 01:00:00 PM,97.238,3.155,,
654,03/11/19 01:00:00 PM,97.649,3.155,,
655,03/11/19 01:00:00 PM,97.804,3.155,,
656,03/11/19 01:00:00 PM,97.886,3.155,,
657,03/11/19 01:00:00 PM,97.927,3.155,,
658,03/11/19 01:00:00 PM,97.927,3.155,,
659,03/11/19 01:00:00 PM,97.917,3.155,,
660,03/11/19 01:00:00 PM,97.958,3.155,,
661,03/11/19 01:00:00 PM,98.020,3.155,,
662,03/11/19 01:00:00 PM,97.989,3.155,,
663,03/11/19 01:00:00 PM,97.989,3.155,,
664,03/11/19 01:00:00 PM,98.030,3.155,,
665,03/11/19 01:00:00 PM,98.061,3.155,,
666,03/11/19 01:00:00 PM,98.266,3.155,,
667,03/11/19 01:00:00 PM,98.472,3.155,,
668,03/11/19 01:00:00 PM,98.575,3.155,,
669,03/11/19 01:00:00 PM,98.614,3.049,,
670,03/11/19 01:00:00 PM,98.573,3.049,,
671,03/11/19 01:00:00 PM,98.501,3.049,,
672,03/11/19 01:00:00 PM,98.326,3.049,,
673,03/11/19 01:00:00 PM,98.141,3.049,,
674,03/11/19 01:00:00 PM,97.894,3.049,,
675,03/11/19 01:00:00 PM,97.709,3.049,,
676,03/11/19 01:00:00 PM,97.534,3.049,,
677,03/11/19 01:00:00 PM,97.411,3.049,,
678,03/11/19 01:00:00 PM,97.277,3.049,,
679,03/11/19 01:00:00 PM,97.175,3.049,,
680,03/11/19 01:00:00 PM,97.051,3.049,,
681,03/11/19 01:00:00 PM,96.959,3.049,,
682,03/11/19 01:00:00 PM,96.918,3.049,,
683,03/11/19 01:00:00 PM,96.866,3.049,,
684,03/11/19 01:00:00 PM,96.784,3.049,,
685,03/11/19 01:00:00 PM,96.805,3.049,,
686,03/11/19 01:00:00 PM,96.702,3.049,,
687,03/11/19 01:00:00 PM,96.702,3.049,,
688,03/11/19 01:00:00 PM,96.681,3.049,,
689,03/11/19 01:00:00 PM,96.589,3.049,,
690,03/11/19 01:00:00 PM,96.599,3.049,,
691,03/11/19 01:00:00 PM,96.579,3.049,,
692,03/11/19 01:00:00 PM,96.527,3.049,,
693,03/11/19 01:00:00 PM,96.527,3.049,,
694,03/11/19 01:00:00 PM,96.517,3.049,,
695,03/11/19 01:00:00 PM,96.455,3.049,,
696,03/11/19 01:00:00 PM,96.373,3.049,,
697,03/11/19 01:00:00 PM,96.260,3.049,,
698,03/11/19 01:00:00 PM,96.075,3.049,,
699,03/11/19 01:00:00 PM,95.942,3.049,,
700,03/11/19 01:00:00 PM,95.962,3.049,,
701,03/11/19 01:00:00 PM,95.921,3.049,,
702,03/11/19 01:00:00 PM,95.880,3.049,,
703,03/11/19 01:00:00 PM,95.839,3.049,,
704,03/11/19 01:00:00 PM,95.808,3.049,,
705,03/11/19 01:00:00 PM,95.788,3.049,,
706,03/11/19 01:00:00 PM,95.757,3.049,,
707,03/11/19 01:00:00 PM,95.654,3.049,,
708,03/11/19 01:00:00 PM,95.634,3.049,,
709,03/11/19 01:00:00 PM,95.572,3.049,,
710,03/11/19 01:00:00 PM,95.500,3.049,,
711,03/11/19 01:00:00 PM,95.439,3.049,,
712,03/11/19 01:00:00 PM,95.408,3.049,,
713,03/11/19 01:00:00 PM,95.439,3.049,,
714,03/11/19 01:00:00 PM,95.490,3.049,,
715,03/11/19 01:00:00 PM,95.500,3.049,,
716,03/11/19 01:00:00 PM,95.541,3.049,,
717,03/11/19 01:00:00 PM,95.552,3.049,,
718,03/11/19 01:00:00 PM,95.552,3.049,,
719,03/11/19 01:00:00 PM,95.562,3.049,,
720,03/11/19 01:00:00 PM,95.572,3.049,,
721,03/11/19 01:00:00 PM,95.552,3.049,,
722,03/11/19 01:00:00 PM,95.562,3.049,,
723,03/11/19 01:00:00 PM,95.572,3.049,,
724,03/11/19 01:00:00 PM,95.644,3.049,,
725,03/11/19 01:00:00 PM,95.654,3.049,,
726,03/11/19 01:00:00 PM,95.706,3.049,,
727,03/11/19 01:00:00 PM,95.757,3.049,,
728,03/11/19 01:00:00 PM,95.767,3.049,,
729,03/11/19 01:00:00 PM,95.808,3.049,,
730,03/11/19 01:00:00 PM,95.788,3.049,,
731,03/11/19 01:00:00 PM,95.790,3.155,,
732,03/11/19 01:00:00 PM,95.808,3.049,,
733,03/11/19 01:00:00 PM,95.778,3.049,,
734,03/11/19 01:00:00 PM,95.780,3.155,,
735,03/11/19 01:00:00 PM,95.800,3.155,,
736,03/11/19 01:00:00 PM,95.790,3.155,,
737,03/11/19 01:00:00 PM,95.810,3.155,,
738,03/11/19 01:00:00 PM,95.841,3.155,,
739,03/11/19 01:00:00 PM,95.903,3.155,,
740,03/11/19 01:00:00 PM,95.851,3.155,,
741,03/11/19 01:00:00 PM,95.954,3.155,,
742,03/11/19 01:00:00 PM,95.995,3.155,,
743,03/11/19 01:00:00 PM,95.975,3.155,,
744,03/11/19 01:00:00 PM,95.964,3.155,,
745,03/11/19 01:00:00 PM,95.944,3.155,,
746,03/11/19 01:00:00 PM,95.913,3.155,,
747,03/11/19 01:00:00 PM,95.882,3.155,,
748,03/11/19 01:00:00 PM,95.851,3.155,,
749,03/11/19 01:00:00 PM,95.872,3.155,,
750,03/11/19 01:00:00 PM,95.923,3.155,,
751,03/11/19 01:00:00 PM,96.026,3.155,,
752,03/11/19 01:00:00 PM,96.119,3.155,,
753,03/11/19 01:00:00 PM,96.190,3.155,,
754,03/11/19 01:00:00 PM,96.231,3.155,,
755,03/11/19 01:00:00 PM,96.231,3.155,,
756,03/11/19 01:00:00 PM,96.211,3.155,,
757,03/11/19 01:00:00 PM,96.231,3.155,,
758,03/11/19 01:00:00 PM,96.119,3.155,,
759,03/11/19 01:00:00 PM,96.149,3.155,,
760,03/11/19 01:00:00 PM,96.149,3.155,,
761,03/11/19 01:00:00 PM,96.108,3.155,,
762,03/11/19 01:00:00 PM,96.139,3.155,,
763,03/11/19 01:00:00 PM,96.129,3.155,,
764,03/11/19 01:00:00 PM,96.119,3.155,,
765,03/11/19 01:00:00 PM,96.119,3.155,,
766,03/11/19 01:00:00 PM,96.077,3.155,,
767,03/11/19 01:00:00 PM,96.057,3.155,,
768,03/11/19 01:00:00 PM,95.985,3.155,,
769,03/11/19 01:00:00 PM,95.944,3.155,,
770,03/11/19 01:00:00 PM,95.851,3.155,,
771,03/11/19 01:00:00 PM,95.769,3.155,,
772,03/11/19 01:00:00 PM,95.667,3.155,,
773,03/11/19 01:00:00 PM,95.595,3.155,,
774,03/11/19 01:00:00 PM,95.564,3.155,,
775,03/11/19 01:00:00 PM,95.585,3.155,,
776,03/11/19 01:00:00 PM,95.543,3.155,,
777,03/11/19 01:00:00 PM,95.482,3.155,,
778,03/11/19 01:00:00 PM,95.379,3.155,,
779,03/11/19 01:00:00 PM,95.276,3.155,,
780,03/11/19 01:00:00 PM,95.328,3.155,,
781,03/11/19 01:00:00 PM,95.400,3.155,,
782,03/11/19 01:00:00 PM,95.461,3.155,,
783,03/11/19 01:00:00 PM,95.543,3.155,,
784,03/11/19 01:00:00 PM,95.656,3.155,,
785,03/11/19 01:00:00 PM,95.851,3.155,,
786,03/11/19 01:00:00 PM,96.026,3.155,,
787,03/11/19 01:00:00 PM,96.180,3.155,,
788,03/11/19 01:00:00 PM,96.355,3.155,,
789,03/11/19 01:00:00 PM,96.447,3.155,,
790,03/11/19 01:00:00 PM,96.570,3.155,,
791,03/11/19 01:00:00 PM,96.704,3.155,,
792,03/11/19 01:00:00 PM,96.961,3.155,,
793,03/11/19 01:00:00 PM,97.236,3.049,,
794,03/11/19 01:00:00 PM,97.298,3.049,,
795,03/11/19 01:00:00 PM,97.401,3.049,,
796,03/11/19 01:00:00 PM,97.565,3.049,,
797,03/11/19 01:00:00 PM,97.719,3.049,,
798,03/11/19 01:00:00 PM,97.935,3.049,,
799,03/11/19 01:00:00 PM,98.511,3.049,,
800,03/11/19 01:00:00 PM,98.912,3.049,,
801,03/11/19 01:00:00 PM,99.241,3.049,,
802,03/11/19 01:00:00 PM,99.241,3.049,,
803,03/11/19 01:00:00 PM,99.188,2.943,,
804,03/11/19 01:00:00 PM,99.085,2.943,,
805,03/11/19 01:00:00 PM,99.054,2.943,,
806,03/11/19 01:00:00 PM,98.941,2.943,,
807,03/11/19 01:00:00 PM,98.838,2.943,,
808,03/11/19 01:00:00 PM,98.776,2.943,,
809,03/11/19 01:00:00 PM,98.714,2.943,,
810,03/11/19 01:00:00 PM,98.694,2.943,,
811,03/11/19 01:00:00 PM,98.653,2.943,,
812,03/11/19 01:00:00 PM,98.570,2.943,,
813,03/11/19 01:00:00 PM,98.498,2.943,,
814,03/11/19 01:00:00 PM,98.457,2.943,,
815,03/11/19 01:00:00 PM,98.334,2.943,,
816,03/11/19 01:00:00 PM,98.190,2.943,,
817,03/11/19 01:00:00 PM,97.995,2.943,,
818,03/11/19 01:00:00 PM,97.830,2.943,,
819,03/11/19 01:00:00 PM,97.614,2.943,,
820,03/11/19 01:00:00 PM,97.491,2.943,,
821,03/11/19 01:00:00 PM,97.347,2.943,,
822,03/11/19 01:00:00 PM,97.398,2.943,,
823,03/11/19 01:00:00 PM,97.316,2.943,,
824,03/11/19 01:00:00 PM,97.285,2.943,,
825,03/11/19 01:00:00 PM,97.337,2.943,,
826,03/11/19 01:00:00 PM,97.429,2.943,,
827,03/11/19 01:00:00 PM,97.368,2.943,,
828,03/11/19 01:00:00 PM,97.306,2.943,,
829,03/11/19 01:00:00 PM,97.172,2.943,,
830,03/11/19 01:00:00 PM,97.080,2.943,,
831,03/11/19 01:00:00 PM,97.029,2.943,,
832,03/11/19 01:00:00 PM,97.172,2.943,,
833,03/11/19 01:00:00 PM,97.294,2.837,,
834,03/11/19 01:00:00 PM,97.643,2.837,,
835,03/11/19 01:00:00 PM,97.736,2.837,,
836,03/11/19 01:00:00 PM,97.736,2.837,,
837,03/11/19 01:00:00 PM,97.366,2.837,,
838,03/11/19 01:00:00 PM,97.181,2.837,,
839,03/11/19 01:00:00 PM,97.230,2.730,,
840,03/11/19 01:00:00 PM,97.045,2.730,,
841,03/11/19 01:00:00 PM,96.922,2.730,,
842,03/11/19 01:00:00 PM,96.839,2.730,,
843,03/11/19 01:00:00 PM,96.911,2.730,,
844,03/11/19 01:00:00 PM,97.086,2.730,,
845,03/11/19 01:00:00 PM,97.302,2.730,,
846,03/11/19 01:00:00 PM,97.363,2.730,,
847,03/11/19 01:00:00 PM,97.343,2.730,,
848,03/11/19 01:00:00 PM,97.343,2.730,,
849,03/11/19 01:00:00 PM,97.291,2.730,,
850,03/11/19 01:00:00 PM,97.230,2.730,,
851,03/11/19 01:00:00 PM,97.125,2.624,,
852,03/11/19 01:00:00 PM,97.045,2.730,,
853,03/11/19 01:00:00 PM,96.973,2.730,,
854,03/11/19 01:00:00 PM,97.014,2.730,,
855,03/11/19 01:00:00 PM,97.004,2.730,,
856,03/11/19 01:00:00 PM,96.983,2.730,,
857,03/11/19 01:00:00 PM,96.973,2.730,,
858,03/11/19 01:00:00 PM,96.973,2.730,,
859,03/11/19 01:00:00 PM,96.973,2.730,,
860,03/11/19 01:00:00 PM,96.952,2.730,,
861,03/11/19 01:00:00 PM,96.963,2.730,,
862,03/11/19 01:00:00 PM,96.973,2.730,,
863,03/11/19 01:00:00 PM,96.993,2.730,,
864,03/11/19 01:00:00 PM,97.004,2.730,,
865,03/11/19 01:00:00 PM,96.942,2.730,,
866,03/11/19 01:00:00 PM,96.901,2.730,,
867,03/11/19 01:00:00 PM,96.911,2.730,,
868,03/11/19 01:00:00 PM,96.911,2.730,,
869,03/11/19 01:00:00 PM,96.983,2.730,,
870,03/11/19 01:00:00 PM,97.076,2.730,,
871,03/11/19 01:00:00 PM,97.148,2.730,,
872,03/11/19 01:00:00 PM,97.199,2.730,,
873,03/11/19 01:00:00 PM,97.281,2.730,,
874,03/11/19 01:00:00 PM,97.312,2.730,,
875,03/11/19 01:00:00 PM,97.312,2.730,,
876,03/11/19 01:00:00 PM,97.374,2.730,,
877,03/11/19 01:00:00 PM,97.394,2.730,,
878,03/11/19 01:00:00 PM,97.384,2.730,,
879,03/11/19 01:00:00 PM,97.415,2.730,,
880,03/11/19 01:00:00 PM,97.415,2.730,,
881,03/11/19 01:00:00 PM,97.446,2.730,,
882,03/11/19 01:00:00 PM,97.487,2.730,,
883,03/11/19 01:00:00 PM,97.507,2.730,,
884,03/11/19 01:00:00 PM,97.569,2.730,,
885,03/11/19 01:00:00 PM,97.589,2.730,,
886,03/11/19 01:00:00 PM,97.631,2.730,,
887,03/11/19 01:00:00 PM,97.682,2.730,,
888,03/11/19 01:00:00 PM,97.631,2.730,,
889,03/11/19 01:00:00 PM,97.600,2.730,,
890,03/11/19 01:00:00 PM,97.641,2.730,,
891,03/11/19 01:00:00 PM,97.980,2.730,,
892,03/11/19 01:00:00 PM,98.299,2.730,,
893,03/11/19 01:00:00 PM,98.319,2.730,,
894,03/11/19 01:00:00 PM,98.288,2.730,,
895,03/11/19 01:00:00 PM,98.330,2.730,,
896,03/11/19 01:00:00 PM,98.360,2.730,,
897,03/11/19 01:00:00 PM,98.484,2.730,,
898,03/11/19 01:00:00 PM,98.597,2.730,,
899,03/11/19 01:00:00 PM,98.679,2.730,,
900,03/11/19 01:00:00 PM,98.720,2.730,,
901,03/11/19 01:00:00 PM,98.638,2.730,,
902,03/11/19 01:00:00 PM,98.556,2.730,,
903,03/11/19 01:00:00 PM,98.463,2.730,,
904,03/11/19 01:00:00 PM,98.381,2.730,,
905,03/11/19 01:00:00 PM,98.340,2.730,,
906,03/11/19 01:00:00 PM,98.319,2.730,,
907,03/11/19 01:00:00 PM,98.258,2.730,,
908,03/11/19 01:00:00 PM,98.227,2.730,,
909,03/11/19 01:00:00 PM,98.227,2.730,,
910,03/11/19 01:00:00 PM,98.165,2.730,,
911,03/11/19 01:00:00 PM,98.083,2.730,,
912,03/11/19 01:00:00 PM,98.011,2.730,,
913,03/11/19 01:00:00 PM,97.939,2.730,,
914,03/11/19 01:00:00 PM,97.774,2.730,,
915,03/11/19 01:00:00 PM,97.682,2.730,,
916,03/11/19 01:00:00 PM,97.589,2.730,,
917,03/11/19 01:00:00 PM,97.497,2.730,,
918,03/11/19 01:00:00 PM,97.415,2.730,,
919,03/11/19 01:00:00 PM,97.261,2.730,,
920,03/11/19 01:00:00 PM,97.178,2.730,,
921,03/11/19 01:00:00 PM,97.055,2.730,,
922,03/11/19 01:00:00 PM,96.932,2.730,,
923,03/11/19 01:00:00 PM,96.809,2.730,,
924,03/11/19 01:00:00 PM,96.675,2.730,,
925,03/11/19 01:00:00 PM,96.572,2.730,,
926,03/11/19 01:00:00 PM,96.480,2.730,,
927,03/11/19 01:00:00 PM,96.377,2.730,,
928,03/11/19 01:00:00 PM,96.285,2.730,,
929,03/11/19 01:00:00 PM,96.274,2.730,,
930,03/11/19 01:00:00 PM,96.254,2.730,,
931,03/11/19 01:00:00 PM,96.274,2.730,,
932,03/11/19 01:00:00 PM,96.367,2.730,,
933,03/11/19 01:00:00 PM,96.367,2.730,,
934,03/11/19 01:00:00 PM,96.459,2.730,,
935,03/11/19 01:00:00 PM,96.562,2.730,,
936,03/11/19 01:00:00 PM,96.675,2.730,,
937,03/11/19 01:00:00 PM,96.737,2.730,,
938,03/11/19 01:00:00 PM,96.809,2.730,,
939,03/11/19 01:00:00 PM,96.891,2.730,,
940,03/11/19 01:00:00 PM,96.993,2.730,,
941,03/11/19 01:00:00 PM,97.106,2.730,,
942,03/11/19 01:00:00 PM,97.261,2.730,,
943,03/11/19 01:00:00 PM,97.446,2.730,,
944,03/11/19 01:00:00 PM,97.898,2.730,,
945,03/11/19 01:00:00 PM,98.258,2.730,,
946,03/11/19 01:00:00 PM,98.463,2.730,,
947,03/11/19 01:00:00 PM,98.587,2.730,,
948,03/11/19 01:00:00 PM,98.782,2.730,,
949,03/11/19 01:00:00 PM,98.842,2.624,,
950,03/11/19 01:00:00 PM,98.934,2.624,,
951,03/11/19 01:00:00 PM,99.088,2.624,,
952,03/11/19 01:00:00 PM,99.150,2.624,,
953,03/11/19 01:00:00 PM,99.212,2.624,,
954,03/11/19 01:00:00 PM,99.261,2.517,,
955,03/11/19 01:00:00 PM,99.282,2.517,,
956,03/11/19 01:00:00 PM,99.312,2.517,,
957,03/11/19 01:00:00 PM,99.312,2.517,,
958,03/11/19 01:00:00 PM,99.302,2.517,,
959,03/11/19 01:00:00 PM,99.323,2.517,,
960,03/11/19 01:00:00 PM,99.600,2.517,,
961,03/11/19 01:00:00 PM,100.002,2.517,,
962,03/11/19 01:00:00 PM,100.393,2.517,,
963,03/11/19 01:00:00 PM,100.280,2.517,,
964,03/11/19 01:00:00 PM,100.187,2.517,,
965,03/11/19 01:00:00 PM,100.051,2.410,,
966,03/11/19 01:00:00 PM,99.917,2.410,,
967,03/11/19 01:00:00 PM,99.773,2.410,,
968,03/11/19 01:00:00 PM,99.753,2.410,,
969,03/11/19 01:00:00 PM,99.608,2.410,,
970,03/11/19 01:00:00 PM,99.536,2.410,,
971,03/11/19 01:00:00 PM,99.454,2.410,,
972,03/11/19 01:00:00 PM,99.300,2.410,,
973,03/11/19 01:00:00 PM,99.199,2.517,,
974,03/11/19 01:00:00 PM,99.148,2.517,,
975,03/11/19 01:00:00 PM,99.127,2.517,,
976,03/11/19 01:00:00 PM,99.323,2.517,,
977,03/11/19 01:00:00 PM,99.343,2.517,,
978,03/11/19 01:00:00 PM,99.210,2.517,,
979,03/11/19 01:00:00 PM,99.158,2.517,,
980,03/11/19 01:00:00 PM,99.117,2.517,,
981,03/11/19 01:00:00 PM,99.107,2.517,,
982,03/11/19 01:00:00 PM,99.088,2.624,,
983,03/11/19 01:00:00 PM,98.965,2.624,,
984,03/11/19 01:00:00 PM,98.913,2.624,,
985,03/11/19 01:00:00 PM,98.821,2.624,,
986,03/11/19 01:00:00 PM,98.790,2.624,,
987,03/11/19 01:00:00 PM,98.646,2.624,,
988,03/11/19 01:00:00 PM,98.615,2.624,,
